listener_id,age,country,platform,subscription,top_genre,top_artist,daily_listening_minutes,songs_per_day,playlists_count,skip_rate_pct,discover_weekly_user,top_mood,uses_offline_mode,podcasts_too
238,32,India,Tidal,Premium,K-Pop,Kendrick Lamar,46,16,12,32.2,FALSE,Happy,FALSE,TRUE
239,48,India,Tidal,Free,Afrobeats,Taylor Swift,122,35,8,28.6,FALSE,Workout,FALSE,TRUE
240,13,USA,Spotify,Premium,K-Pop,Olivia Rodrigo,200,65,10,44.2,FALSE,Energetic,TRUE,FALSE
241,37,France,Spotify,Free,Pop,Tyler the Creator,228,73,9,32.6,TRUE,Sleep,FALSE,FALSE
242,13,UK,Spotify,Free,Hip-Hop,BTS,102,31,8,33.9,TRUE,Happy,TRUE,FALSE
243,40,Japan,Spotify,Free,Pop,SZA,57,18,7,22.4,FALSE,Focus,TRUE,FALSE
244,44,USA,Spotify,Free,R&B,Olivia Rodrigo,250,76,6,23.5,TRUE,Chill,TRUE,TRUE
245,25,Canada,Tidal,Free,Pop,SZA,110,22,5,19.8,FALSE,Sleep,TRUE,FALSE
246,40,Nigeria,SoundCloud,Free,Afrobeats,Drake,113,26,16,28.2,TRUE,Happy,TRUE,TRUE
247,36,Brazil,YouTube Music,Free,R&B,Ariana Grande,125,45,5,42.8,FALSE,Sad,FALSE,TRUE
248,44,Nigeria,Tidal,Student,Classical,Travis Scott,153,46,11,44.2,TRUE,Chill,FALSE,FALSE
249,33,USA,YouTube Music,Premium,Indie,Taylor Swift,380,108,3,35.2,FALSE,Party,FALSE,TRUE
250,42,USA,Spotify,Free,Country,Bad Bunny,137,45,9,19.1,TRUE,Chill,FALSE,TRUE
251,33,India,Amazon Music,Free,Rock,Dua Lipa,185,58,9,54.5,FALSE,Focus,TRUE,FALSE
252,29,USA,YouTube Music,Premium,EDM,SZA,200,53,5,34.9,FALSE,Happy,TRUE,TRUE
253,35,UK,Apple Music,Family,R&B,Bad Bunny,62,14,10,20.7,TRUE,Energetic,TRUE,FALSE
254,22,USA,Spotify,Premium,Hip-Hop,SZA,309,93,6,29.7,FALSE,Chill,FALSE,TRUE
255,38,USA,Apple Music,Free,Rock,Kendrick Lamar,44,15,8,38.4,TRUE,Chill,FALSE,FALSE
256,20,Australia,Spotify,Free,Classical,Burna Boy,54,18,6,25.5,TRUE,Party,FALSE,TRUE
257,33,Australia,Spotify,Family,Rock,SZA,212,60,10,35.8,FALSE,Workout,FALSE,FALSE
258,16,Japan,Spotify,Family,Pop,Ariana Grande,97,20,18,13.5,TRUE,Energetic,FALSE,FALSE
259,14,Canada,Spotify,Premium,Country,Bad Bunny,89,18,3,32.5,TRUE,Chill,FALSE,FALSE
260,34,Australia,YouTube Music,Premium,Hip-Hop,The Weeknd,153,42,9,23.3,FALSE,Party,TRUE,TRUE
261,13,USA,Spotify,Family,Indie,The Weeknd,189,51,8,24.9,TRUE,Workout,FALSE,TRUE
262,29,Nigeria,Apple Music,Student,Pop,BTS,246,67,8,20.9,FALSE,Focus,FALSE,TRUE
263,13,Brazil,Spotify,Student,Pop,Billie Eilish,118,28,10,43.6,TRUE,Happy,FALSE,FALSE
264,37,Japan,YouTube Music,Free,Indie,Drake,29,7,5,7.3,FALSE,Workout,TRUE,TRUE
265,20,UK,YouTube Music,Premium,Lo-fi,Olivia Rodrigo,111,26,9,8.7,TRUE,Chill,FALSE,FALSE
266,31,India,Apple Music,Family,Country,Burna Boy,137,43,7,21.6,FALSE,Happy,TRUE,TRUE
267,31,Brazil,SoundCloud,Student,R&B,Drake,122,31,10,38.7,TRUE,Sleep,FALSE,TRUE
268,35,UK,Amazon Music,Free,Classical,Dua Lipa,18,1,6,27.4,TRUE,Chill,FALSE,FALSE
269,29,Nigeria,Apple Music,Free,Classical,Dua Lipa,90,37,9,37.6,FALSE,Workout,FALSE,TRUE
270,30,Australia,Spotify,Free,Pop,Travis Scott,55,19,5,19,FALSE,Focus,TRUE,FALSE
271,19,Germany,Spotify,Family,Afrobeats,Kendrick Lamar,128,30,3,30.4,TRUE,Chill,FALSE,TRUE
272,13,France,YouTube Music,Student,Rock,Bad Bunny,212,60,6,48.9,FALSE,Sad,FALSE,FALSE
273,45,USA,Apple Music,Premium,Rock,Travis Scott,282,80,11,17.4,TRUE,Chill,FALSE,TRUE
274,21,Australia,Apple Music,Premium,R&B,Travis Scott,56,15,10,31.6,TRUE,Party,TRUE,TRUE
275,28,Nigeria,Apple Music,Free,R&B,Travis Scott,171,40,13,38.6,TRUE,Workout,FALSE,TRUE
276,25,Australia,Amazon Music,Student,K-Pop,Dua Lipa,279,70,9,36.8,FALSE,Focus,FALSE,TRUE
277,44,Japan,Spotify,Free,Classical,Drake,51,8,3,48.6,TRUE,Sleep,TRUE,FALSE
278,32,Australia,Spotify,Free,R&B,Drake,162,42,14,19.1,FALSE,Sad,TRUE,FALSE
279,34,France,Amazon Music,Free,Jazz,Billie Eilish,202,59,5,26,TRUE,Party,TRUE,FALSE
280,20,USA,Spotify,Free,EDM,Kendrick Lamar,127,36,13,24.4,TRUE,Party,TRUE,FALSE
281,37,UK,Amazon Music,Family,Pop,Tyler the Creator,186,45,8,34.1,FALSE,Happy,FALSE,FALSE
282,38,Japan,Apple Music,Free,Rock,BTS,206,47,7,38.6,TRUE,Energetic,FALSE,TRUE
283,33,UK,YouTube Music,Free,Rock,Kendrick Lamar,118,20,4,22.5,TRUE,Workout,TRUE,FALSE
284,18,Nigeria,SoundCloud,Premium,Rock,Drake,60,11,13,30.7,FALSE,Workout,FALSE,TRUE
285,29,Brazil,SoundCloud,Free,Rock,Travis Scott,138,34,9,21.4,TRUE,Focus,FALSE,FALSE
286,34,Germany,YouTube Music,Student,Hip-Hop,Billie Eilish,134,44,8,35.1,TRUE,Sleep,TRUE,FALSE
287,32,UK,Spotify,Student,K-Pop,SZA,278,73,9,32.7,FALSE,Happy,TRUE,TRUE
288,27,Australia,Amazon Music,Free,Pop,BTS,155,49,10,28.9,FALSE,Energetic,FALSE,TRUE
289,18,Germany,Apple Music,Student,Rock,Olivia Rodrigo,135,36,13,62.4,FALSE,Party,FALSE,FALSE
290,30,UK,Apple Music,Premium,EDM,Olivia Rodrigo,156,40,10,34.1,TRUE,Sleep,FALSE,TRUE
291,16,USA,Spotify,Premium,Classical,Kendrick Lamar,326,90,15,16.8,TRUE,Focus,FALSE,FALSE
292,23,Nigeria,Apple Music,Free,Afrobeats,SZA,278,80,11,67.8,TRUE,Workout,TRUE,TRUE
293,17,India,Apple Music,Free,Pop,Olivia Rodrigo,115,27,6,18.7,FALSE,Sad,FALSE,TRUE
294,26,Australia,Spotify,Premium,EDM,The Weeknd,78,24,8,43.3,FALSE,Chill,FALSE,FALSE
295,25,Germany,Spotify,Free,Pop,Kendrick Lamar,157,48,10,39.5,TRUE,Happy,TRUE,TRUE
296,24,Japan,Spotify,Free,Pop,SZA,152,35,16,23.6,FALSE,Chill,TRUE,FALSE
297,15,USA,Apple Music,Free,EDM,Travis Scott,32,6,11,30.8,TRUE,Happy,FALSE,TRUE
298,41,Germany,SoundCloud,Student,Rock,SZA,36,2,6,18.7,FALSE,Happy,FALSE,TRUE
299,23,Nigeria,YouTube Music,Free,Rock,Tyler the Creator,155,46,12,18.8,TRUE,Chill,FALSE,TRUE
300,24,France,Tidal,Premium,Afrobeats,Tyler the Creator,70,11,10,24.4,TRUE,Focus,FALSE,FALSE
301,16,USA,Spotify,Family,K-Pop,Taylor Swift,138,40,9,19,FALSE,Party,TRUE,FALSE
302,18,France,SoundCloud,Premium,Lo-fi,Olivia Rodrigo,301,87,11,17,FALSE,Party,TRUE,TRUE
303,31,UK,Tidal,Family,K-Pop,Dua Lipa,151,35,13,41.5,FALSE,Sad,TRUE,TRUE
304,42,Nigeria,Tidal,Free,Rock,SZA,146,47,14,24.5,TRUE,Energetic,FALSE,FALSE
305,31,Japan,Spotify,Family,EDM,Drake,93,30,5,42.3,TRUE,Chill,TRUE,TRUE
306,28,India,Spotify,Premium,Hip-Hop,Dua Lipa,102,22,11,7.6,FALSE,Sleep,TRUE,FALSE
307,34,Nigeria,Amazon Music,Free,Hip-Hop,Dua Lipa,43,17,10,30.9,TRUE,Sad,TRUE,FALSE
308,25,Brazil,YouTube Music,Family,Indie,The Weeknd,220,61,10,24.8,TRUE,Party,TRUE,FALSE
309,26,Brazil,Tidal,Premium,K-Pop,Ariana Grande,159,43,10,36.5,FALSE,Party,FALSE,FALSE
310,34,USA,Tidal,Free,Lo-fi,Tyler the Creator,9,1,9,31.6,TRUE,Focus,FALSE,FALSE
311,26,Australia,YouTube Music,Free,Jazz,The Weeknd,24,10,7,25.1,TRUE,Party,FALSE,TRUE
312,43,Brazil,Spotify,Free,Pop,Billie Eilish,151,45,4,5.9,TRUE,Happy,TRUE,FALSE
313,23,Canada,Spotify,Premium,Lo-fi,Travis Scott,183,50,4,32.6,TRUE,Workout,TRUE,TRUE
314,23,Japan,Spotify,Free,Hip-Hop,Travis Scott,62,9,11,47.3,TRUE,Workout,TRUE,TRUE
315,17,UK,Spotify,Family,EDM,Dua Lipa,67,17,5,41.4,TRUE,Happy,FALSE,TRUE
316,28,Brazil,YouTube Music,Free,Hip-Hop,Billie Eilish,292,83,8,40.2,TRUE,Focus,TRUE,FALSE
317,45,USA,Apple Music,Family,EDM,Billie Eilish,32,11,10,10.7,FALSE,Sleep,FALSE,TRUE
318,43,Japan,YouTube Music,Free,EDM,Kendrick Lamar,49,25,6,48,FALSE,Sleep,TRUE,TRUE
319,32,Japan,Tidal,Premium,Pop,Burna Boy,80,23,9,34.4,FALSE,Chill,FALSE,FALSE
320,29,Germany,Spotify,Free,Pop,Ariana Grande,111,34,7,26.7,TRUE,Happy,TRUE,TRUE
321,14,Nigeria,Spotify,Premium,Indie,Tyler the Creator,135,42,10,30.9,FALSE,Focus,FALSE,TRUE
322,33,Canada,YouTube Music,Family,Pop,SZA,130,27,7,50.7,TRUE,Workout,TRUE,TRUE
323,21,India,SoundCloud,Free,Afrobeats,Dua Lipa,90,25,11,31.9,FALSE,Focus,TRUE,FALSE
324,34,Japan,Apple Music,Free,R&B,Tyler the Creator,148,48,15,4.6,TRUE,Sleep,FALSE,FALSE
325,36,France,Amazon Music,Free,Country,Tyler the Creator,210,57,8,11.2,TRUE,Happy,FALSE,FALSE
326,56,UK,Spotify,Free,EDM,Burna Boy,61,19,5,15.6,FALSE,Sleep,FALSE,FALSE
327,25,Nigeria,Apple Music,Student,Classical,BTS,228,58,18,38.4,TRUE,Party,TRUE,TRUE
328,33,UK,Apple Music,Free,Indie,Taylor Swift,131,45,7,0.5,FALSE,Energetic,FALSE,TRUE
329,33,France,Apple Music,Free,Classical,Bad Bunny,192,57,10,14.9,TRUE,Workout,FALSE,FALSE
330,25,Canada,SoundCloud,Premium,K-Pop,The Weeknd,254,72,11,52.4,FALSE,Chill,FALSE,FALSE
331,33,UK,SoundCloud,Student,Pop,BTS,260,75,9,1.1,TRUE,Happy,FALSE,TRUE
332,29,UK,SoundCloud,Family,Jazz,SZA,228,68,15,40.9,TRUE,Energetic,FALSE,FALSE
333,33,Nigeria,Apple Music,Free,EDM,Dua Lipa,95,32,17,36.8,TRUE,Happy,FALSE,FALSE
334,20,Japan,Apple Music,Free,Pop,Taylor Swift,129,23,7,9.3,TRUE,Party,FALSE,TRUE
335,15,Australia,Apple Music,Family,Pop,Ariana Grande,106,33,17,13.5,FALSE,Sleep,FALSE,TRUE
336,25,India,Spotify,Free,R&B,Olivia Rodrigo,232,64,14,38.9,TRUE,Sad,TRUE,FALSE
337,26,USA,Apple Music,Free,Rock,Taylor Swift,317,93,9,36.7,TRUE,Focus,TRUE,FALSE
338,25,Nigeria,Spotify,Premium,Lo-fi,The Weeknd,139,40,12,14.7,FALSE,Happy,FALSE,FALSE
339,19,UK,YouTube Music,Free,Pop,SZA,121,31,10,40.5,TRUE,Party,FALSE,FALSE
340,35,France,Amazon Music,Premium,Lo-fi,SZA,105,23,10,19.4,TRUE,Party,TRUE,FALSE
341,27,India,YouTube Music,Student,Rock,Dua Lipa,117,39,12,26.7,TRUE,Happy,TRUE,TRUE
342,43,USA,Spotify,Free,R&B,Dua Lipa,115,28,13,18,TRUE,Chill,TRUE,FALSE
343,24,Japan,YouTube Music,Free,Lo-fi,Olivia Rodrigo,93,31,9,14.1,FALSE,Sleep,FALSE,TRUE
344,37,Nigeria,Spotify,Student,EDM,Taylor Swift,213,60,9,30.1,FALSE,Sad,TRUE,FALSE
345,40,UK,Spotify,Free,Jazz,Burna Boy,186,43,6,35.6,FALSE,Energetic,TRUE,FALSE
346,22,Brazil,YouTube Music,Premium,Pop,Billie Eilish,78,27,6,29,TRUE,Workout,FALSE,TRUE
347,32,Canada,Spotify,Free,EDM,Kendrick Lamar,205,57,6,26.4,FALSE,Chill,FALSE,TRUE
348,32,India,Spotify,Family,Pop,Dua Lipa,337,93,11,33.7,FALSE,Workout,FALSE,FALSE
349,15,France,Tidal,Premium,Pop,Travis Scott,109,28,14,21.5,TRUE,Sad,FALSE,FALSE
350,35,Japan,Spotify,Premium,Hip-Hop,Bad Bunny,269,67,11,26.8,FALSE,Happy,FALSE,TRUE
351,30,Australia,Spotify,Student,Indie,BTS,7,1,4,16.3,TRUE,Happy,FALSE,TRUE
352,21,India,YouTube Music,Free,Classical,BTS,73,13,12,13,TRUE,Happy,FALSE,FALSE
353,24,Australia,Apple Music,Free,Hip-Hop,Tyler the Creator,144,42,10,37.5,FALSE,Energetic,FALSE,TRUE
354,28,Canada,YouTube Music,Student,Hip-Hop,Burna Boy,202,59,12,44.4,TRUE,Party,FALSE,TRUE
355,33,Nigeria,Spotify,Free,K-Pop,SZA,177,43,13,42.3,FALSE,Sad,FALSE,TRUE
356,26,Nigeria,Amazon Music,Premium,K-Pop,Olivia Rodrigo,133,28,14,24.5,TRUE,Happy,FALSE,FALSE
357,16,Germany,Apple Music,Free,Indie,SZA,118,40,12,44.2,FALSE,Chill,TRUE,TRUE
358,30,India,SoundCloud,Premium,Indie,Olivia Rodrigo,145,37,6,23.9,FALSE,Sad,TRUE,TRUE
359,25,Australia,Apple Music,Premium,Indie,Olivia Rodrigo,33,14,8,33.1,FALSE,Focus,TRUE,TRUE
360,28,UK,YouTube Music,Free,Pop,Tyler the Creator,114,34,13,12.6,TRUE,Happy,FALSE,FALSE
361,30,Canada,Amazon Music,Free,EDM,The Weeknd,85,31,10,50.5,FALSE,Sad,FALSE,FALSE
362,41,Germany,Apple Music,Free,Pop,Olivia Rodrigo,72,19,7,23.3,TRUE,Workout,TRUE,TRUE
363,15,Australia,YouTube Music,Family,Pop,Tyler the Creator,209,64,13,34.5,TRUE,Workout,FALSE,FALSE
364,39,Brazil,Apple Music,Free,Lo-fi,Bad Bunny,106,25,9,29.6,FALSE,Chill,FALSE,TRUE
365,36,Brazil,Spotify,Family,K-Pop,Dua Lipa,139,41,8,45.5,TRUE,Energetic,FALSE,FALSE
366,20,Nigeria,Spotify,Free,Pop,Drake,66,14,10,45.7,FALSE,Workout,FALSE,FALSE
367,38,UK,Spotify,Free,K-Pop,Dua Lipa,302,88,13,19.6,TRUE,Chill,TRUE,TRUE
368,19,UK,Apple Music,Student,Pop,Travis Scott,28,6,12,51.3,TRUE,Energetic,TRUE,TRUE
369,32,UK,Apple Music,Free,EDM,The Weeknd,92,25,8,27.8,TRUE,Sad,TRUE,FALSE
370,20,Germany,SoundCloud,Premium,Afrobeats,Dua Lipa,99,34,7,23,TRUE,Sleep,TRUE,FALSE
371,27,Germany,Apple Music,Premium,K-Pop,Bad Bunny,126,37,7,36.5,TRUE,Party,FALSE,FALSE
372,33,Brazil,YouTube Music,Student,EDM,Ariana Grande,68,20,10,42.8,TRUE,Workout,FALSE,FALSE
373,29,France,Amazon Music,Free,Rock,The Weeknd,58,27,9,37.7,TRUE,Sad,TRUE,FALSE
374,26,India,YouTube Music,Premium,Jazz,SZA,54,11,5,19.1,TRUE,Sleep,FALSE,TRUE
375,29,Australia,Spotify,Free,EDM,SZA,253,76,12,29.8,FALSE,Party,FALSE,FALSE
376,23,Australia,Apple Music,Family,R&B,Kendrick Lamar,293,88,10,12,TRUE,Sad,TRUE,TRUE
377,27,Canada,Apple Music,Free,Classical,Travis Scott,207,59,8,26.6,FALSE,Sad,FALSE,FALSE
378,31,Nigeria,Spotify,Free,Rock,BTS,117,38,10,10.4,FALSE,Chill,TRUE,TRUE
379,34,India,Apple Music,Free,Hip-Hop,SZA,222,60,8,8.8,FALSE,Happy,FALSE,FALSE
380,13,Brazil,Spotify,Family,Lo-fi,Dua Lipa,60,9,10,25,FALSE,Energetic,TRUE,FALSE
381,34,France,Spotify,Premium,Rock,The Weeknd,132,39,6,30.1,FALSE,Chill,FALSE,FALSE
382,14,Germany,Spotify,Student,Pop,Billie Eilish,180,43,11,28.7,TRUE,Sad,TRUE,FALSE
383,26,Canada,Spotify,Free,R&B,Burna Boy,227,63,12,28.8,TRUE,Chill,TRUE,FALSE
384,26,India,Tidal,Free,Lo-fi,Billie Eilish,155,37,10,14.3,TRUE,Focus,TRUE,TRUE
385,13,USA,Apple Music,Premium,Pop,Taylor Swift,128,40,9,19.7,TRUE,Party,TRUE,TRUE
386,44,Canada,Tidal,Premium,Rock,Kendrick Lamar,154,39,13,28.9,FALSE,Chill,FALSE,TRUE
387,22,Brazil,Spotify,Free,R&B,The Weeknd,52,20,11,34.4,TRUE,Sleep,FALSE,FALSE
388,21,UK,Amazon Music,Free,K-Pop,Tyler the Creator,81,31,12,51.4,TRUE,Chill,FALSE,FALSE
389,50,Japan,YouTube Music,Premium,Pop,Tyler the Creator,56,14,5,32.9,TRUE,Focus,FALSE,TRUE
390,13,India,Tidal,Family,K-Pop,Travis Scott,105,39,8,24.5,TRUE,Happy,TRUE,FALSE
391,27,Germany,Apple Music,Family,K-Pop,Taylor Swift,76,24,7,0,TRUE,Sad,TRUE,FALSE
392,30,France,YouTube Music,Premium,Rock,Billie Eilish,24,6,7,34.5,TRUE,Energetic,FALSE,FALSE
393,27,Nigeria,Apple Music,Free,Hip-Hop,The Weeknd,207,66,7,25.5,TRUE,Chill,FALSE,FALSE
394,14,USA,Spotify,Free,Rock,BTS,68,25,6,44.9,FALSE,Sleep,TRUE,FALSE
395,21,Brazil,Spotify,Student,Classical,Taylor Swift,70,12,10,9.4,TRUE,Focus,TRUE,FALSE
396,30,Germany,Amazon Music,Premium,Indie,Ariana Grande,143,37,6,46.4,FALSE,Focus,TRUE,FALSE
397,36,USA,Spotify,Premium,EDM,Drake,77,26,10,28.5,FALSE,Sleep,FALSE,FALSE
398,41,Germany,YouTube Music,Free,R&B,Drake,27,1,12,21.9,TRUE,Sad,TRUE,TRUE
399,27,Brazil,Apple Music,Free,Hip-Hop,Kendrick Lamar,190,50,11,0.3,TRUE,Happy,FALSE,FALSE
400,35,Brazil,Apple Music,Premium,Lo-fi,Olivia Rodrigo,87,17,4,22.8,FALSE,Workout,FALSE,FALSE
401,37,Nigeria,Tidal,Free,Rock,BTS,81,24,6,24.5,TRUE,Sleep,FALSE,FALSE
402,38,Australia,Amazon Music,Family,Pop,Drake,140,46,9,20.8,TRUE,Sad,FALSE,TRUE
403,27,USA,Amazon Music,Premium,Pop,Olivia Rodrigo,96,28,8,21.9,FALSE,Party,TRUE,TRUE
404,31,Germany,Apple Music,Family,EDM,BTS,180,42,6,24.1,TRUE,Energetic,TRUE,FALSE
405,31,Brazil,YouTube Music,Free,K-Pop,Bad Bunny,77,21,9,37.3,TRUE,Party,FALSE,TRUE
406,31,Australia,Tidal,Premium,Hip-Hop,Billie Eilish,230,66,12,15.9,FALSE,Sad,FALSE,FALSE
407,38,Japan,Apple Music,Premium,Hip-Hop,The Weeknd,189,50,6,22.7,FALSE,Party,FALSE,TRUE
408,27,USA,Apple Music,Student,Pop,Travis Scott,141,40,12,37.3,TRUE,Energetic,TRUE,FALSE
409,31,Brazil,Apple Music,Family,Country,BTS,290,72,9,10.9,TRUE,Focus,TRUE,FALSE
410,30,Australia,YouTube Music,Student,Rock,Ariana Grande,57,23,14,20.4,FALSE,Sad,TRUE,FALSE
411,16,UK,Spotify,Free,Hip-Hop,Olivia Rodrigo,106,38,13,31.7,TRUE,Workout,FALSE,FALSE
412,27,USA,Apple Music,Premium,Hip-Hop,Taylor Swift,57,9,6,32.3,TRUE,Energetic,FALSE,TRUE
413,35,Australia,Apple Music,Premium,Lo-fi,Kendrick Lamar,190,53,9,11.8,TRUE,Sleep,FALSE,TRUE
414,30,Australia,YouTube Music,Family,Pop,Drake,168,55,6,0,TRUE,Chill,TRUE,FALSE
415,15,USA,Spotify,Student,Rock,Bad Bunny,74,19,9,44.4,FALSE,Sad,FALSE,TRUE
416,33,USA,Apple Music,Free,EDM,Dua Lipa,233,68,6,26.3,FALSE,Chill,FALSE,TRUE
417,33,USA,SoundCloud,Premium,EDM,Travis Scott,99,27,10,46,TRUE,Chill,TRUE,FALSE
418,31,Canada,Spotify,Premium,Rock,Billie Eilish,38,20,12,15.8,TRUE,Chill,FALSE,TRUE
419,40,Japan,Spotify,Student,Hip-Hop,Drake,194,53,10,23.9,TRUE,Sad,FALSE,TRUE
420,37,Germany,YouTube Music,Family,Rock,Taylor Swift,88,20,13,25.2,TRUE,Chill,TRUE,TRUE
421,23,France,Spotify,Family,Hip-Hop,Dua Lipa,96,33,13,21.1,TRUE,Happy,TRUE,FALSE
422,34,India,Apple Music,Free,Hip-Hop,Billie Eilish,196,59,11,35.9,TRUE,Focus,FALSE,TRUE
423,39,UK,YouTube Music,Free,Pop,Drake,55,16,7,10.8,FALSE,Party,TRUE,FALSE
424,27,Canada,Apple Music,Free,Indie,Olivia Rodrigo,69,16,11,43.9,TRUE,Workout,FALSE,FALSE
425,37,Canada,Apple Music,Premium,EDM,Travis Scott,118,24,14,42.4,TRUE,Sad,FALSE,FALSE
426,30,USA,Amazon Music,Premium,Country,Drake,53,18,7,14.6,FALSE,Workout,FALSE,TRUE
427,17,Brazil,Apple Music,Family,Pop,Dua Lipa,318,92,11,34.2,TRUE,Workout,FALSE,TRUE
428,15,UK,Spotify,Free,Rock,Billie Eilish,104,36,9,18.8,TRUE,Party,TRUE,FALSE
429,23,USA,Spotify,Premium,Lo-fi,The Weeknd,30,14,4,29.2,TRUE,Workout,TRUE,FALSE
430,19,India,YouTube Music,Family,Afrobeats,The Weeknd,274,73,10,25.9,FALSE,Party,TRUE,FALSE
431,48,Australia,Tidal,Free,Lo-fi,Tyler the Creator,190,39,3,33.7,TRUE,Happy,FALSE,TRUE
432,32,Germany,YouTube Music,Free,Country,Olivia Rodrigo,228,63,9,38.2,TRUE,Party,FALSE,FALSE
433,19,France,SoundCloud,Family,R&B,Drake,105,33,9,13.5,TRUE,Happy,TRUE,TRUE
434,34,Canada,Amazon Music,Premium,Rock,Travis Scott,56,14,5,60.4,FALSE,Sad,TRUE,TRUE
435,17,France,Spotify,Free,Indie,Travis Scott,227,56,7,33.1,FALSE,Focus,TRUE,TRUE
436,17,France,Apple Music,Family,Pop,Drake,142,43,9,18.7,FALSE,Energetic,TRUE,TRUE
437,40,UK,SoundCloud,Premium,Jazz,SZA,23,5,10,36.5,TRUE,Sleep,FALSE,TRUE
438,13,Germany,Spotify,Free,Hip-Hop,Olivia Rodrigo,48,8,5,31.3,TRUE,Happy,FALSE,FALSE
439,32,India,SoundCloud,Premium,R&B,SZA,222,67,9,43.2,TRUE,Focus,FALSE,FALSE
440,21,USA,Spotify,Premium,Rock,Kendrick Lamar,204,62,9,18,FALSE,Focus,FALSE,TRUE
441,27,Canada,Spotify,Premium,Indie,BTS,17,2,4,34,FALSE,Workout,TRUE,FALSE
442,20,Canada,YouTube Music,Premium,Indie,Billie Eilish,152,43,9,22.2,TRUE,Party,FALSE,TRUE
443,16,Germany,Tidal,Premium,Indie,Olivia Rodrigo,91,34,5,24,FALSE,Happy,FALSE,FALSE
444,13,Brazil,Spotify,Premium,R&B,Drake,77,14,9,16.9,FALSE,Party,FALSE,FALSE
445,39,India,Apple Music,Free,Indie,The Weeknd,146,38,13,19.3,FALSE,Workout,TRUE,TRUE
446,48,Canada,Spotify,Free,Pop,Dua Lipa,27,1,8,36.8,FALSE,Workout,TRUE,TRUE
447,40,Canada,YouTube Music,Free,Rock,Dua Lipa,71,16,22,17.9,TRUE,Sad,FALSE,FALSE
448,38,Nigeria,Apple Music,Free,Indie,Billie Eilish,171,35,8,10.1,TRUE,Workout,FALSE,FALSE
449,23,Canada,Amazon Music,Family,R&B,Drake,205,56,11,18.9,TRUE,Happy,TRUE,TRUE
450,32,Australia,YouTube Music,Family,Lo-fi,Drake,32,1,11,27.8,FALSE,Happy,TRUE,TRUE
451,14,Japan,Apple Music,Free,Classical,BTS,148,39,6,32.1,TRUE,Party,FALSE,FALSE
452,48,Japan,Apple Music,Family,Afrobeats,Ariana Grande,360,109,11,25.7,FALSE,Energetic,FALSE,FALSE
453,13,Nigeria,Amazon Music,Free,Rock,SZA,127,39,10,18.2,TRUE,Sleep,FALSE,TRUE
454,33,UK,Spotify,Free,Pop,BTS,194,47,4,27.3,FALSE,Sleep,TRUE,TRUE
455,35,USA,Apple Music,Free,EDM,Bad Bunny,174,53,11,38.3,TRUE,Sad,FALSE,TRUE
456,30,USA,Spotify,Premium,R&B,BTS,79,31,9,24.6,FALSE,Workout,FALSE,FALSE
457,30,Australia,YouTube Music,Premium,Indie,BTS,86,13,7,25.3,TRUE,Party,FALSE,FALSE
458,19,India,Tidal,Student,Hip-Hop,Bad Bunny,68,10,11,35,TRUE,Sad,FALSE,TRUE
459,13,India,Apple Music,Premium,Afrobeats,The Weeknd,170,42,5,30.3,TRUE,Party,FALSE,FALSE
460,34,Canada,YouTube Music,Premium,Hip-Hop,Olivia Rodrigo,102,20,7,46.9,FALSE,Energetic,TRUE,FALSE
461,36,France,Apple Music,Free,Lo-fi,Olivia Rodrigo,42,8,10,21.2,FALSE,Energetic,TRUE,FALSE
462,31,Brazil,Spotify,Student,Indie,Ariana Grande,75,20,11,7.9,TRUE,Party,TRUE,FALSE
463,13,USA,Apple Music,Free,Pop,Travis Scott,60,7,11,38.9,FALSE,Focus,TRUE,TRUE
464,25,Germany,YouTube Music,Free,Country,Taylor Swift,93,21,13,21.5,FALSE,Sleep,FALSE,TRUE
465,23,Japan,Apple Music,Family,Afrobeats,Drake,68,22,9,32.7,TRUE,Sad,TRUE,TRUE
466,13,Australia,Apple Music,Family,Lo-fi,Ariana Grande,92,20,7,58.7,TRUE,Chill,TRUE,FALSE
467,26,Canada,YouTube Music,Student,Hip-Hop,Drake,164,50,9,30.1,FALSE,Focus,TRUE,FALSE
468,27,USA,Spotify,Student,EDM,Olivia Rodrigo,224,64,8,44.7,TRUE,Focus,TRUE,TRUE
469,45,Brazil,Apple Music,Free,Hip-Hop,Travis Scott,52,17,13,19.8,TRUE,Chill,FALSE,FALSE
470,32,Canada,Apple Music,Student,Indie,Travis Scott,46,18,9,14.6,TRUE,Focus,FALSE,TRUE
471,14,France,YouTube Music,Free,EDM,Dua Lipa,143,39,9,38.4,TRUE,Focus,FALSE,FALSE
472,23,Brazil,SoundCloud,Free,Afrobeats,Taylor Swift,241,62,12,15,TRUE,Energetic,FALSE,FALSE
473,31,India,YouTube Music,Student,Classical,Drake,214,52,14,39.8,TRUE,Energetic,FALSE,FALSE
474,32,USA,Spotify,Free,Indie,Taylor Swift,33,3,9,18.2,TRUE,Chill,FALSE,FALSE
475,43,USA,Apple Music,Free,Hip-Hop,Ariana Grande,96,25,9,32.8,TRUE,Happy,FALSE,FALSE
476,20,Australia,Spotify,Free,Hip-Hop,SZA,194,61,8,27.3,FALSE,Workout,TRUE,FALSE
477,39,USA,Spotify,Free,Classical,Dua Lipa,168,50,11,12.2,TRUE,Energetic,FALSE,FALSE
